handle,user_id,total,active_user,kernel,GMV
dieselcc,136753,22363700000000000000,21803600000000000000,0,560100000000000000
charliaconyers,88167,14251800000000000000,13691700000000000000,0,560100000000000000
davidlee1111,111798,24084300000000000000,23524200000000000000,0,560100000000000000
francomidence,73082,15332200000000000000,14772100000000000000,0,560100000000000000
disneyswap,108896,24084300000000000000,23524200000000000000,0,560100000000000000
eth-4,123887,22922700000000000000,22362600000000000000,0,560100000000000000
fjiangfeng34,142160,22363700000000000000,21803600000000000000,0,560100000000000000
gunashekar02,91309,13575700000000000000,13015600000000000000,0,560100000000000000
hemalmurko,108517,24084300000000000000,23524200000000000000,0,560100000000000000
hibbert,103478,24687400000000000000,24127300000000000000,0,560100000000000000
off-blocks,108534,24084300000000000000,23524200000000000000,0,560100000000000000
hydong0211,142146,22363700000000000000,21803600000000000000,0,560100000000000000
idreexe,129965,11740100000000000000,11180000000000000000,0,560100000000000000
kt101010,126858,22922700000000000000,22362600000000000000,0,560100000000000000
kristina38,78834,15332200000000000000,14772100000000000000,0,560100000000000000
kt4444,126827,22922700000000000000,22362600000000000000,0,560100000000000000
lesteraft,70932,14251800000000000000,13691700000000000000,0,560100000000000000
dahaoren34,109145,24084300000000000000,23524200000000000000,0,560100000000000000
time7777,118550,23496200000000000000,22936100000000000000,0,560100000000000000
mehulvaraani,79116,560100000000000000,0,0,560100000000000000
nicca42,77258,1028138365277999988736,13691700000000000000,1013886565277999955968,560100000000000000
nut-master,108809,24084300000000000000,23524200000000000000,0,560100000000000000
siluhuayuh,133213,22363700000000000000,21803600000000000000,0,560100000000000000
pabloes,62453,24687400000000000000,24127300000000000000,0,560100000000000000
opbadr,78056,15332200000000000000,14772100000000000000,0,560100000000000000
yourslove,142287,22363700000000000000,21803600000000000000,0,560100000000000000
qq2451449148,109723,24084300000000000000,23524200000000000000,0,560100000000000000
ramrin,119061,23496200000000000000,22936100000000000000,0,560100000000000000
reisendt,111898,24084300000000000000,23524200000000000000,0,560100000000000000
starrich2,109599,24084300000000000000,23524200000000000000,0,560100000000000000
drpark,78012,15332200000000000000,14772100000000000000,0,560100000000000000
bibchanel,79388,560100000000000000,0,0,560100000000000000
springshower,111517,24084300000000000000,23524200000000000000,0,560100000000000000
sebouille82,78048,15332200000000000000,14772100000000000000,0,560100000000000000
sunuwardono,80675,560100000000000000,0,0,560100000000000000
tempert1,108465,24084300000000000000,23524200000000000000,0,560100000000000000
seedb4nk,91461,13250400000000000000,12690300000000000000,0,560100000000000000
tshoks14,129995,11740100000000000000,11180000000000000000,0,560100000000000000
starfleet421,78463,15332200000000000000,14772100000000000000,0,560100000000000000
rkelkar7,78474,15332200000000000000,14772100000000000000,0,560100000000000000
willtate,87865,14251800000000000000,13691700000000000000,0,560100000000000000
youlaiwuqu,102115,24084300000000000000,23524200000000000000,0,560100000000000000
remad541,111956,24084300000000000000,23524200000000000000,0,560100000000000000
zac358987,142010,22363700000000000000,21803600000000000000,0,560100000000000000
sumitbdn,79083,560100000000000000,0,0,560100000000000000
christo41885059,138740,11460100000000000000,10900000000000000000,0,560100000000000000
pulth,112248,24084300000000000000,23524200000000000000,0,560100000000000000
charlie-moo,110938,24084300000000000000,23524200000000000000,0,560100000000000000
ccry4571,110085,24084300000000000000,23524200000000000000,0,560100000000000000
caiomasaharu,110190,24084300000000000000,23524200000000000000,0,560100000000000000
bobo222666,108752,24084300000000000000,23524200000000000000,0,560100000000000000
bts-as-forever,137743,22363700000000000000,21803600000000000000,0,560100000000000000
cmy1086,132707,11460100000000000000,10900000000000000000,0,560100000000000000
brofistio,78331,15332200000000000000,14772100000000000000,0,560100000000000000
bhupalsinghr1263,80674,560100000000000000,0,0,560100000000000000
alxtrb2020,108602,24084300000000000000,23524200000000000000,0,560100000000000000
aweigor,112107,24084300000000000000,23524200000000000000,0,560100000000000000
barsalou186,108845,24084300000000000000,23524200000000000000,0,560100000000000000
antoinedmt,77959,15332200000000000000,14772100000000000000,0,560100000000000000
58mph,108643,24084300000000000000,23524200000000000000,0,560100000000000000
hiszpan-mk,79543,14962900000000000000,14402800000000000000,0,560100000000000000
oluwapoju,78358,15332200000000000000,14772100000000000000,0,560100000000000000
apmsssr,79803,14962900000000000000,14402800000000000000,0,560100000000000000
elighzn,123187,22922700000000000000,22362600000000000000,0,560100000000000000
adri572,88311,14251800000000000000,13691700000000000000,0,560100000000000000
kt5555,126834,22922700000000000000,22362600000000000000,0,560100000000000000
56128909,119815,22922700000000000000,22362600000000000000,0,560100000000000000
gittygoo,80526,14962900000000000000,14402800000000000000,0,560100000000000000
wositobitcoin,97181,25306100000000000000,24746000000000000000,0,560100000000000000
allisonlu22,64261,15332200000000000000,14772100000000000000,0,560100000000000000
albertswanger,137650,11460100000000000000,10900000000000000000,0,560100000000000000
alanjavierjorge,110707,24084300000000000000,23524200000000000000,0,560100000000000000
alanjds,91848,25306100000000000000,24746000000000000000,0,560100000000000000
alenkivarian,141199,22363700000000000000,21803600000000000000,0,560100000000000000
ashera7,136029,22363700000000000000,21803600000000000000,0,560100000000000000
anveshanvi25,109957,24084300000000000000,23524200000000000000,0,560100000000000000
bertux,3828,15332200000000000000,14772100000000000000,0,560100000000000000
bigsan,100746,24084300000000000000,23524200000000000000,0,560100000000000000
bartoszgrabski,78595,15332200000000000000,14772100000000000000,0,560100000000000000
blue16888,132098,22363700000000000000,21803600000000000000,0,560100000000000000
byeibo,80665,560100000000000000,0,0,560100000000000000
buddhadev1993,80652,560100000000000000,0,0,560100000000000000
celeduc,84745,14251800000000000000,13691700000000000000,0,560100000000000000
buergertheresa,137514,11460100000000000000,10900000000000000000,0,560100000000000000
cjbin120956,142165,22363700000000000000,21803600000000000000,0,560100000000000000
acoupleofts,111794,24084300000000000000,23524200000000000000,0,560100000000000000
celineon-g,110233,24084300000000000000,23524200000000000000,0,560100000000000000
tanhuoyize,110888,24084300000000000000,23524200000000000000,0,560100000000000000
tinogood,145830,22363700000000000000,21803600000000000000,0,560100000000000000
tinkerfoil,111887,24084300000000000000,23524200000000000000,0,560100000000000000
shaohuanyangg,142313,22363700000000000000,21803600000000000000,0,560100000000000000
westcoastwalker,71407,13575700000000000000,13015600000000000000,0,560100000000000000
patrykpalej,79227,14962900000000000000,14402800000000000000,0,560100000000000000
kt77777,126839,22922700000000000000,22362600000000000000,0,560100000000000000
cona847,145718,11460100000000000000,10900000000000000000,0,560100000000000000
mc-ames,106527,24084300000000000000,23524200000000000000,0,560100000000000000
olivier29,77995,15332200000000000000,14772100000000000000,0,560100000000000000
cracknobug,110659,24084300000000000000,23524200000000000000,0,560100000000000000
kt3333333,126823,22922700000000000000,22362600000000000000,0,560100000000000000
myzink,112076,24084300000000000000,23524200000000000000,0,560100000000000000
jarrrax19,149015,22363700000000000000,21803600000000000000,0,560100000000000000
jeffhoo79005516,137613,11460100000000000000,10900000000000000000,0,560100000000000000
hoyabtc,130566,22363700000000000000,21803600000000000000,0,560100000000000000
msakirarslan,108838,24084300000000000000,23524200000000000000,0,560100000000000000
dbringle,109617,24084300000000000000,23524200000000000000,0,560100000000000000
florayyuan,132087,22363700000000000000,21803600000000000000,0,560100000000000000
elektroyahya,111814,24084300000000000000,23524200000000000000,0,560100000000000000
darkferus,83199,14251800000000000000,13691700000000000000,0,560100000000000000
dahari22,97292,25306100000000000000,24746000000000000000,0,560100000000000000
edwin0209,137022,22363700000000000000,21803600000000000000,0,560100000000000000
shanjiefengyi04,131232,22363700000000000000,21803600000000000000,0,560100000000000000
cyd9022,142151,22363700000000000000,21803600000000000000,0,560100000000000000
syomatimofeev1990,145200,11460100000000000000,10900000000000000000,0,560100000000000000
chris7723,77952,15332200000000000000,14772100000000000000,0,560100000000000000
chxpz,82051,436705091087999893504,13691700000000000000,422453291087999926272,560100000000000000
defi-is-bullshit,91643,13575700000000000000,13015600000000000000,0,560100000000000000
gborruel,97115,12933100000000000000,12373000000000000000,0,560100000000000000
deevvoo,68651,24084300000000000000,23524200000000000000,0,560100000000000000
blackcat91s,75152,14602800000000000000,14042700000000000000,0,560100000000000000
desoxyrimoose,87960,14251800000000000000,13691700000000000000,0,560100000000000000
ghenggrace,138605,22363700000000000000,21803600000000000000,0,560100000000000000
defiboy,73049,13250400000000000000,12690300000000000000,0,560100000000000000
ltkt1111,124830,22922700000000000000,22362600000000000000,0,560100000000000000
desterops,108642,24084300000000000000,23524200000000000000,0,560100000000000000
conlin4677wka,108822,24084300000000000000,23524200000000000000,0,560100000000000000
doramon7047,110783,24084300000000000000,23524200000000000000,0,560100000000000000
dragosdydy,72297,14251800000000000000,13691700000000000000,0,560100000000000000
zsipin3823,142158,22363700000000000000,21803600000000000000,0,560100000000000000
dlkgod,119734,22363700000000000000,21803600000000000000,0,560100000000000000
deleganovy,144701,22363700000000000000,21803600000000000000,0,560100000000000000
codelane-stack,108763,24084300000000000000,23524200000000000000,0,560100000000000000
zhoucaijin,125238,22363700000000000000,21803600000000000000,0,560100000000000000
xrru2110,142149,22363700000000000000,21803600000000000000,0,560100000000000000
heshenjixiaolan,131505,22363700000000000000,21803600000000000000,0,560100000000000000
yilakb,109405,24084300000000000000,23524200000000000000,0,560100000000000000
zhiqiuhui0889,132814,22363700000000000000,21803600000000000000,0,560100000000000000
onthemoon31,135843,22363700000000000000,21803600000000000000,0,560100000000000000
earnbuzz,80656,560100000000000000,0,0,560100000000000000
monicazng,87465,14251800000000000000,13691700000000000000,0,560100000000000000
ellocox,111791,24084300000000000000,23524200000000000000,0,560100000000000000
panda850819,101401,22363700000000000000,21803600000000000000,0,560100000000000000
dream3000,108939,24084300000000000000,23524200000000000000,0,560100000000000000
zerocoolcwn,86664,14251800000000000000,13691700000000000000,0,560100000000000000
dylanzhaoo,119935,22922700000000000000,22362600000000000000,0,560100000000000000
zombo687,108875,24084300000000000000,23524200000000000000,0,560100000000000000
gtread,110737,24084300000000000000,23524200000000000000,0,560100000000000000
xiange861103,132077,11460100000000000000,10900000000000000000,0,560100000000000000
yesiling2908,142327,22363700000000000000,21803600000000000000,0,560100000000000000
josedorrego,88027,13909500000000000000,13349400000000000000,0,560100000000000000
zekz10,112736,24084300000000000000,23524200000000000000,0,560100000000000000
yjtao2180,142144,22363700000000000000,21803600000000000000,0,560100000000000000
nguyenthoi,148887,11460100000000000000,10900000000000000000,0,560100000000000000
nlharri,77847,560100000000000000,0,0,560100000000000000
zybgeng,142162,22363700000000000000,21803600000000000000,0,560100000000000000
zanny1049,80638,560100000000000000,0,0,560100000000000000
zhengqixun21,142173,22363700000000000000,21803600000000000000,0,560100000000000000
vnnkl,107199,24084300000000000000,23524200000000000000,0,560100000000000000
gustavod22,109744,24084300000000000000,23524200000000000000,0,560100000000000000
edugon4,87016,14251800000000000000,13691700000000000000,0,560100000000000000
wnuqingwei20088,142325,22363700000000000000,21803600000000000000,0,560100000000000000
nightlesscity,131477,22363700000000000000,21803600000000000000,0,560100000000000000
tomigutierrez,110649,24084300000000000000,23524200000000000000,0,560100000000000000
tvfh1989,138149,22363700000000000000,21803600000000000000,0,560100000000000000
wangyu202088,142316,22363700000000000000,21803600000000000000,0,560100000000000000
norecoil987,112781,24084300000000000000,23524200000000000000,0,560100000000000000
wilkus158,108858,24084300000000000000,23524200000000000000,0,560100000000000000
wouimbly,100135,35552299998999998464,34992199998999998464,0,560100000000000000
hakuna-xie,132821,22363700000000000000,21803600000000000000,0,560100000000000000
hitnauk,106611,24084300000000000000,23524200000000000000,0,560100000000000000
tdy11023,142142,22363700000000000000,21803600000000000000,0,560100000000000000
hkrong2121,142154,22363700000000000000,21803600000000000000,0,560100000000000000
smiguelito,104900,24687400000000000000,24127300000000000000,0,560100000000000000
mgurdianl,109648,24084300000000000000,23524200000000000000,0,560100000000000000
tomifio,110745,22363700000000000000,21803600000000000000,0,560100000000000000
pacobits,109549,24084300000000000000,23524200000000000000,0,560100000000000000
wengweihuahh,142305,22363700000000000000,21803600000000000000,0,560100000000000000
tempofeng,76555,15332200000000000000,14772100000000000000,0,560100000000000000
purperen,108360,24084300000000000000,23524200000000000000,0,560100000000000000
torsiondealla7,111984,24084300000000000000,23524200000000000000,0,560100000000000000
sxiren1212,142167,22363700000000000000,21803600000000000000,0,560100000000000000
duyvunguyen212,80639,560100000000000000,0,0,560100000000000000
toktoakhil,68956,560100000000000000,0,0,560100000000000000
thelazyk1d,111699,24084300000000000000,23524200000000000000,0,560100000000000000
rashmiprabha152,108520,24084300000000000000,23524200000000000000,0,560100000000000000
rombachleng,108904,24084300000000000000,23524200000000000000,0,560100000000000000
ethanec,80010,14962900000000000000,14402800000000000000,0,560100000000000000
seanatwork,80518,14962900000000000000,14402800000000000000,0,560100000000000000
2rg769,86628,14251800000000000000,13691700000000000000,0,560100000000000000
sushifans,134594,22363700000000000000,21803600000000000000,0,560100000000000000
solid636,109765,24084300000000000000,23524200000000000000,0,560100000000000000
smokeuser,80245,14962900000000000000,14402800000000000000,0,560100000000000000
eth-5,123900,22922700000000000000,22362600000000000000,0,560100000000000000
fabricepayet,99513,24084300000000000000,23524200000000000000,0,560100000000000000
xander2lbv,73747,15332200000000000000,14772100000000000000,0,560100000000000000
solgun58,149017,11460100000000000000,10900000000000000000,0,560100000000000000
sno755,109889,24084300000000000000,23524200000000000000,0,560100000000000000
shanchen,119426,22363700000000000000,21803600000000000000,0,560100000000000000
erinachen,80026,14962900000000000000,14402800000000000000,0,560100000000000000
etm612,106158,24084300000000000000,23524200000000000000,0,560100000000000000
sir-josh,110621,24084300000000000000,23524200000000000000,0,560100000000000000
find562577,138134,22363700000000000000,21803600000000000000,0,560100000000000000
gretabarrett20,137263,11460100000000000000,10900000000000000000,0,560100000000000000
signaling633,112777,24084300000000000000,23524200000000000000,0,560100000000000000
shijie2021,134866,11460100000000000000,10900000000000000000,0,560100000000000000
sagar520,108851,24084300000000000000,23524200000000000000,0,560100000000000000
kt22222,126810,22922700000000000000,22362600000000000000,0,560100000000000000
pavankumaraluru,110461,24084300000000000000,23524200000000000000,0,560100000000000000
goodluck2008,135138,22363700000000000000,21803600000000000000,0,560100000000000000
samyshsu,109743,24084300000000000000,23524200000000000000,0,560100000000000000
huxingdexiaoxingfu,98867,24084300000000000000,23524200000000000000,0,560100000000000000
richardflint,95687,24084300000000000000,23524200000000000000,0,560100000000000000
resunresun,131917,11460100000000000000,10900000000000000000,0,560100000000000000
iplemen,108533,24084300000000000000,23524200000000000000,0,560100000000000000
race4541,108843,24084300000000000000,23524200000000000000,0,560100000000000000
inthe007,138142,22363700000000000000,21803600000000000000,0,560100000000000000
reena0702,131481,22363700000000000000,21803600000000000000,0,560100000000000000
phenix72,110252,24084300000000000000,23524200000000000000,0,560100000000000000
robotron324,111252,24084300000000000000,23524200000000000000,0,560100000000000000
rjaycuarte,110941,24084300000000000000,23524200000000000000,0,560100000000000000
phamnamkhanh,108127,24084300000000000000,23524200000000000000,0,560100000000000000
isenttech,93705,13250400000000000000,12690300000000000000,0,560100000000000000
iderlic,110186,24084300000000000000,23524200000000000000,0,560100000000000000
bijoy022,80637,560100000000000000,0,0,560100000000000000
ji890309,143596,76872600000000000000,76312500000000000000,0,560100000000000000
esenesener,88575,14251800000000000000,13691700000000000000,0,560100000000000000
minraj22,79088,560100000000000000,0,0,560100000000000000
iamjoan021,109654,24084300000000000000,23524200000000000000,0,560100000000000000
jeremy-dotcom,77726,15332200000000000000,14772100000000000000,0,560100000000000000
niksot9,137733,22363700000000000000,21803600000000000000,0,560100000000000000
inomos,100251,24084300000000000000,23524200000000000000,0,560100000000000000
jessicamaxy,142290,22363700000000000000,21803600000000000000,0,560100000000000000
nightmichael,109994,24084300000000000000,23524200000000000000,0,560100000000000000
tarsem765,79373,560100000000000000,0,0,560100000000000000
nobitcz,78460,15332200000000000000,14772100000000000000,0,560100000000000000
ocram857,78728,15332200000000000000,14772100000000000000,0,560100000000000000
irfan78600,79532,22922700000000000000,22362600000000000000,0,560100000000000000
kweloper,95119,25940600000000000000,25380500000000000000,0,560100000000000000
neimad67,78068,15332200000000000000,14772100000000000000,0,560100000000000000
jimsparkle,109711,24084300000000000000,23524200000000000000,0,560100000000000000
keith8585,111444,24084300000000000000,23524200000000000000,0,560100000000000000
nancywe,142292,22363700000000000000,21803600000000000000,0,560100000000000000
haroonzz,111881,24084300000000000000,23524200000000000000,0,560100000000000000
kerenweiser,86665,14251800000000000000,13691700000000000000,0,560100000000000000
tinoasprilla,109657,24084300000000000000,23524200000000000000,0,560100000000000000
muraty07,80672,560100000000000000,0,0,560100000000000000
manamania,104277,24084300000000000000,23524200000000000000,0,560100000000000000
manuelgvirtz,88170,14251800000000000000,13691700000000000000,0,560100000000000000
kt99999,126854,22922700000000000000,22362600000000000000,0,560100000000000000
jani0103,108521,24084300000000000000,23524200000000000000,0,560100000000000000
shuihuomoshi,136249,11460100000000000000,10900000000000000000,0,560100000000000000
karolinalas,79204,14962900000000000000,14402800000000000000,0,560100000000000000
mindfree1000,135892,22363700000000000000,21803600000000000000,0,560100000000000000
balakirev54,140806,65970800000000000000,65410700000000000000,0,560100000000000000
michaelg9,91787,12933100000000000000,12373000000000000000,0,560100000000000000
eth-3,123877,22922700000000000000,22362600000000000000,0,560100000000000000
michaelchentom,96034,13250400000000000000,12690300000000000000,0,560100000000000000
mccreighqq,108836,24084300000000000000,23524200000000000000,0,560100000000000000
kyletan7,114646,23496200000000000000,22936100000000000000,0,560100000000000000
locura28,111945,24084300000000000000,23524200000000000000,0,560100000000000000
hunter2009ss,142652,22363700000000000000,21803600000000000000,0,560100000000000000
leizadangelo,109740,24084300000000000000,23524200000000000000,0,560100000000000000
mahfuzur773,80635,560100000000000000,0,0,560100000000000000
nazmu2020,79053,560100000000000000,0,0,560100000000000000
huangmingni,141206,22363700000000000000,21803600000000000000,0,560100000000000000
kingskiss2001,146330,22363700000000000000,21803600000000000000,0,560100000000000000
iwbinb,108709,24084300000000000000,23524200000000000000,0,560100000000000000
lubi1hao,132036,22363700000000000000,21803600000000000000,0,560100000000000000
kt6666,126835,22922700000000000000,22362600000000000000,0,560100000000000000
kiwidev1,78461,15332200000000000000,14772100000000000000,0,560100000000000000
jinming232,142301,22363700000000000000,21803600000000000000,0,560100000000000000
lkalnina,111473,24084300000000000000,23524200000000000000,0,560100000000000000
libert19,78098,15332200000000000000,14772100000000000000,0,560100000000000000
isaac4peters,111649,24084300000000000000,23524200000000000000,0,560100000000000000
lawrencesh,108724,24084300000000000000,23524200000000000000,0,560100000000000000
legranger,106646,24084300000000000000,23524200000000000000,0,560100000000000000
kenkuan,78996,14962900000000000000,14402800000000000000,0,560100000000000000
luckymeity,142295,22363700000000000000,21803600000000000000,0,560100000000000000
mustafadungar,105407,24084300000000000000,23524200000000000000,0,560100000000000000
24skate,87728,14251800000000000000,13691700000000000000,0,560100000000000000
huagweihau,142308,22363700000000000000,21803600000000000000,0,560100000000000000
kt8888,126849,22922700000000000000,22362600000000000000,0,560100000000000000
leiren12,148048,22363700000000000000,21803600000000000000,0,560100000000000000
b1urr,78795,15332200000000000000,14772100000000000000,0,560100000000000000
matis3000,107609,24084300000000000000,23524200000000000000,0,560100000000000000
jamet-cyber,109329,24084300000000000000,23524200000000000000,0,560100000000000000
maroofahmad81,72485,560100000000000000,0,0,560100000000000000
marlowebrett,87378,14251800000000000000,13691700000000000000,0,560100000000000000
felixbbertrand,103916,24084300000000000000,23524200000000000000,0,560100000000000000
majoretx,108778,24084300000000000000,23524200000000000000,0,560100000000000000
coinguoxinchen,131502,22363700000000000000,21803600000000000000,0,560100000000000000
scray11,105758,24084300000000000000,23524200000000000000,0,560100000000000000
ardianto99,81959,554200000000000000,0,0,554200000000000000
bagong07,82007,554200000000000000,0,0,554200000000000000
ambareeshb,69346,554200000000000000,0,0,554200000000000000
dohn-joe,81950,554200000000000000,0,0,554200000000000000
etherguru,81122,554200000000000000,0,0,554200000000000000
lenka1999,104059,24681500000000000000,24127300000000000000,0,554200000000000000
hadijaan,80644,554200000000000000,0,0,554200000000000000
linggihlugienha8,79354,554200000000000000,0,0,554200000000000000
richtea881,68455,554200000000000000,0,0,554200000000000000
fahmy223,79284,554200000000000000,0,0,554200000000000000
ztuakj,80246,554200000000000000,0,0,554200000000000000
boryazhukov1968,145199,11454200000000000000,10900000000000000000,0,554200000000000000
billysitty,68458,554200000000000000,0,0,554200000000000000
limawjeruk,81945,554200000000000000,0,0,554200000000000000
eldiegote10,112034,24078400000000000000,23524200000000000000,0,554200000000000000
darda90,81948,554200000000000000,0,0,554200000000000000
tieuphungpro,81981,554200000000000000,0,0,554200000000000000
zeinnawawyalatrush,72112,554200000000000000,0,0,554200000000000000
germinalo,80055,554200000000000000,0,0,554200000000000000
yaroslavakudryavtseva1976,145849,11454200000000000000,10900000000000000000,0,554200000000000000
fyodorkozlov1976,145103,11454200000000000000,10900000000000000000,0,554200000000000000
michiux,129842,11454200000000000000,10900000000000000000,0,554200000000000000
spiperah,81942,554200000000000000,0,0,554200000000000000
robin4748,81325,554200000000000000,0,0,554200000000000000
desaisatyam,79113,554200000000000000,0,0,554200000000000000
santu8967,79077,554200000000000000,0,0,554200000000000000
makers77,111468,24078400000000000000,23524200000000000000,0,554200000000000000
lvthrn,79320,554200000000000000,0,0,554200000000000000
trm91,79114,554200000000000000,0,0,554200000000000000
pranshu1612,81354,554200000000000000,0,0,554200000000000000
adsus4,81941,554200000000000000,0,0,554200000000000000
badrilaxmi,114220,23490300000000000000,22936100000000000000,0,554200000000000000
alamin017,79016,554200000000000000,0,0,554200000000000000
rossimy,135442,22351900000000000000,21803600000000000000,0,548300000000000000
fahimudin,68460,548300000000000000,0,0,548300000000000000
okannako,136275,22351900000000000000,21803600000000000000,0,548300000000000000
warpedpoetic,132972,22351900000000000000,21803600000000000000,0,548300000000000000
chicell2004,127690,11728300000000000000,11180000000000000000,0,548300000000000000
maxrxl,69157,548300000000000000,0,0,548300000000000000
dspitzer50,3496,548300000000000000,0,0,548300000000000000
pacu,85373,12612000000000000000,12063700000000000000,0,548300000000000000
aptro9,69095,548300000000000000,0,0,548300000000000000
sirrubby0816,128604,22346000000000000000,21803600000000000000,0,542400000000000000
daxdax89,2734,542400000000000000,0,0,542400000000000000
dustyllanos27,68431,542400000000000000,0,0,542400000000000000
ima-cache-that-pass,71897,542400000000000000,0,0,542400000000000000
luisvid,2243,542400000000000000,0,0,542400000000000000
seifkriss,68799,542400000000000000,0,0,542400000000000000
qweleo,71853,542400000000000000,0,0,542400000000000000
denakermann,144661,22346000000000000000,21803600000000000000,0,542400000000000000
mayshari,68336,536500000000000000,0,0,536500000000000000
sig24,138595,22340100000000000000,21803600000000000000,0,536500000000000000
asucah312,68667,536500000000000000,0,0,536500000000000000
calebn99,76033,536500000000000000,0,0,536500000000000000
slowdown2121,68656,536500000000000000,0,0,536500000000000000
jepidoptera,15505,15308600000000000000,14772100000000000000,0,536500000000000000
igorisvoi,94681,25917000000000000000,25380500000000000000,0,536500000000000000
ninether,68580,536500000000000000,0,0,536500000000000000
lehaxe,72497,536500000000000000,0,0,536500000000000000
aksfl007,68282,536500000000000000,0,0,536500000000000000
mabonzsq,109899,87744899999000002560,87214300000000000000,0,530599999000000000
apatheticco,133310,22334199998999998464,21803600000000000000,0,530599999000000000
zhuhaoran0605,109046,98646699999000002560,98116100000000000000,0,530599999000000000
ruysylva18111978,68786,530599999000000000,0,0,530599999000000000
ncsinick,130765,65941299999000002560,65410700000000000000,0,530599999000000000
warvine,67766,530599999000000000,0,0,530599999000000000
ace121-cyber,129516,22334199998999998464,21803600000000000000,0,530599999000000000
ciona97,143622,65941299999000002560,65410700000000000000,0,530599999000000000
castpea,143365,65941299999000002560,65410700000000000000,0,530599999000000000
ckytsl,114979,23466699998999998464,22936100000000000000,0,530599999000000000
gusman74,143439,65941299999000002560,65410700000000000000,0,530599999000000000
husseinmohamad5,109685,24054799998999998464,23524200000000000000,0,530599999000000000
cryptoarnab,144156,22328300000000000000,21803600000000000000,0,524700000000000000
adrienn16609802,142785,65935400000000000000,65410700000000000000,0,524700000000000000
johngunsspb,143098,65935400000000000000,65410700000000000000,0,524700000000000000
ninatsyguleva,142962,22328300000000000000,21803600000000000000,0,524700000000000000
kashgalya,143008,22328300000000000000,21803600000000000000,0,524700000000000000
cmines,68316,524700000000000000,0,0,524700000000000000
mashulyaudod,142935,22328300000000000000,21803600000000000000,0,524700000000000000
jennife80349824,142379,65935400000000000000,65410700000000000000,0,524700000000000000
kirstyas,146738,11424700000000000000,10900000000000000000,0,524700000000000000
jofyiocol,112455,24048900000000000000,23524200000000000000,0,524700000000000000
ilonamarkushova,142949,22328300000000000000,21803600000000000000,0,524700000000000000
ymmmmmmmm,145378,65935400000000000000,65410700000000000000,0,524700000000000000
heather13423931,142395,65935400000000000000,65410700000000000000,0,524700000000000000
somenkovaraya,142995,22328300000000000000,21803600000000000000,0,524700000000000000
yunnxairou,71391,524700000000000000,0,0,524700000000000000
britvin88,143251,65935400000000000000,65410700000000000000,0,524700000000000000
sarahad20435571,143039,65935400000000000000,65410700000000000000,0,524700000000000000
petesburg,143017,65935400000000000000,65410700000000000000,0,524700000000000000
randasatria,68222,524700000000000000,0,0,524700000000000000
petramovichrostislav,142978,22328300000000000000,21803600000000000000,0,524700000000000000
holdprotocol,142122,22328300000000000000,21803600000000000000,0,524700000000000000
tomilovichksyu,142969,22328300000000000000,21803600000000000000,0,524700000000000000
vdhvera,139182,22328300000000000000,21803600000000000000,0,524700000000000000
treebwom,143108,65935400000000000000,65410700000000000000,0,524700000000000000
nastasiyatyuneeva,141389,22328300000000000000,21803600000000000000,0,524700000000000000
bilidalnya,143010,22328300000000000000,21803600000000000000,0,524700000000000000
babonovkostya,142974,22328300000000000000,21803600000000000000,0,524700000000000000
natasha12192361,142311,65935400000000000000,65410700000000000000,0,524700000000000000
nancybe73582391,142474,65935400000000000000,65410700000000000000,0,524700000000000000
yevazamarayeva,142954,22328300000000000000,21803600000000000000,0,524700000000000000
miriamr94448269,142355,65935400000000000000,65410700000000000000,0,524700000000000000
jocelyn66618005,142522,65935400000000000000,65410700000000000000,0,524700000000000000
jocelyn10086,135824,22328300000000000000,21803600000000000000,0,524700000000000000
juliejo31907677,142804,65935400000000000000,65410700000000000000,0,524700000000000000
roselop28559969,142544,65935400000000000000,65410700000000000000,0,524700000000000000
saintpetesburg,143063,65935400000000000000,65410700000000000000,0,524700000000000000
marieke29153890,142743,65935400000000000000,65410700000000000000,0,524700000000000000
msk11111,99524,65935400000000000000,65410700000000000000,0,524700000000000000
lindsey38372690,142796,65935400000000000000,65410700000000000000,0,524700000000000000
pamelah20218543,142810,65935400000000000000,65410700000000000000,0,524700000000000000
jennife57312933,142429,65935400000000000000,65410700000000000000,0,524700000000000000
cjsaveas,114226,316676700000000016384,316152000000000000000,0,524700000000000000
basalt09,87296,14216400000000000000,13691700000000000000,0,524700000000000000
galyabadoyan,142988,22328300000000000000,21803600000000000000,0,524700000000000000
jessica30025183,142442,65935400000000000000,65410700000000000000,0,524700000000000000
cessso,143236,65935400000000000000,65410700000000000000,0,524700000000000000
gazovskiyslava,143004,22328300000000000000,21803600000000000000,0,524700000000000000
igorbaldenkov,143205,65935400000000000000,65410700000000000000,0,524700000000000000
cahlany,68220,524700000000000000,0,0,524700000000000000
dogaoztuzun,71569,524700000000000000,0,0,524700000000000000
ilderyakovsanya,143100,22322400000000000000,21803600000000000000,0,518800000000000000
nazarshalashov,143083,22322400000000000000,21803600000000000000,0,518800000000000000
grishinagosha,143043,22322400000000000000,21803600000000000000,0,518800000000000000
eduardo,11112,518800000000000000,0,0,518800000000000000
elvirazanosova,143093,22322400000000000000,21803600000000000000,0,518800000000000000
somnath0518,145502,22322400000000000000,21803600000000000000,0,518800000000000000
a132009,137188,22322400000000000000,21803600000000000000,0,518800000000000000
