handle,user_id,total,active_user,kernel,GMV
andbidon,150201,461911783000000000,0,0,461911783000000000
capricorntea,146440,747213783000000000,285302000000000000,0,461911783000000000
cheeseflyran,146468,747213783000000000,285302000000000000,0,461911783000000000
composerleoi,146451,747213783000000000,285302000000000000,0,461911783000000000
ednamodesun,146493,747213783000000000,285302000000000000,0,461911783000000000
grantorinopioneer10,146504,747213783000000000,285302000000000000,0,461911783000000000
locksn1987a,146476,747213783000000000,285302000000000000,0,461911783000000000
opulentcoke,146435,747213783000000000,285302000000000000,0,461911783000000000
ryeoldeuboi,146453,747213783000000000,285302000000000000,0,461911783000000000
trailvertigoiu,146511,747213783000000000,285302000000000000,0,461911783000000000
winengc5195,146520,747213783000000000,285302000000000000,0,461911783000000000
xylophonesea1987,146429,747213783000000000,285302000000000000,0,461911783000000000
azcat233,133635,1891911783000000000,1430000000000000000,0,461911783000000000
ggyyno5,118895,8361742647000000000,7900000000000000000,0,461742647000000000
standude13,138436,1601742646999999872,1139999999999999872,0,461742647000000000
jerome-chen,4094,7211742647000000000,6750000000000000000,0,461742647000000000
jeffarry,92501,3531404374000000000,3070000000000000000,0,461404374000000000
mradkov,2449,461235237000000000,0,0,461235237000000000
eacolina,22288,461235237000000000,0,0,461235237000000000
dolebas,3397,2540896964000000000,2080000000000000000,0,460896964000000000
mozes93,69009,460558691000000000,0,0,460558691000000000
bilbertius,77599,460558691000000000,0,0,460558691000000000
dinadur,112113,1383328145000000000,923446000000000000,0,459882145000000000
limouren778,135446,4449374736000000000,3990000000000000000,0,459374736000000000
trailwalkerbm,140043,4739205599000000000,4280000000000000000,0,459205599000000000
xuanhoa2703,137055,4739205599000000000,4280000000000000000,0,459205599000000000
abhi82482,111593,12159205599000000000,11700000000000000000,0,459205599000000000
vp-asdrubal,148157,458529053000000000,0,0,458529053000000000
kedos123,138017,2168529053000000000,1710000000000000000,0,458529053000000000
gurrpi,50732,458190780000000000,0,0,458190780000000000
curtailment,103420,1404976507000000000,947124000000000000,0,457852507000000000
glamdringer,133789,1597683370999999872,1139999999999999872,0,457683371000000000
karaza,111953,1997683371000000000,1540000000000000000,0,457683371000000000
2021kdb,138360,1028286371000000000,570603000000000000,0,457683371000000000
2022srr,138308,1028117234000000000,570603000000000000,0,457514234000000000
alleycatstudios,136967,1028117234000000000,570603000000000000,0,457514234000000000
raul0287,138292,1028117234000000000,570603000000000000,0,457514234000000000
nyssanida,78994,4977514233999999488,4519999999999999488,0,457514234000000000
biockassassin,112458,42937345098000000000,42480000000000000000,0,457345098000000000
bigwooly,136523,2167175961000000000,1710000000000000000,0,457175961000000000
kaca7404,132787,8157006825000000000,7700000000000000000,0,457006825000000000
alondai,137623,8157006825000000000,7700000000000000000,0,457006825000000000
mathandley,79677,1210515552000000000,753847000000000000,0,456668552000000000
stink3finger,66738,1806668552000000000,1350000000000000000,0,456668552000000000
brocloc,136681,2166668552000000000,1710000000000000000,0,456668552000000000
luckysign80,77316,455992006000000000,0,0,455992006000000000
the-rileyj,12576,1035315733000000000,579662000000000000,0,455653733000000000
viteklop79,146785,5015653732999999488,4559999999999999488,0,455653733000000000
huynhtandai95,146521,5875484596000000000,5420000000000000000,0,455484596000000000
artall64,67644,3525146323000000000,3070000000000000000,0,455146323000000000
blogginjesus,101203,5194977187000000000,4740000000000000000,0,454977187000000000
wuyanfeng123,149820,454977187000000000,0,0,454977187000000000
micqdf,119437,1332828187000000000,877851000000000000,0,454977187000000000
anonymys10,141840,6164638914000000000,5710000000000000000,0,454638914000000000
chestnutbruze,104005,1085885777000000000,631416000000000000,0,454469777000000000
crypto-cisco,108624,7224131504000000000,6770000000000000000,0,454131504000000000
tbaloglu,115103,1654131504000000000,1200000000000000000,0,454131504000000000
anan68,143765,3594131504000000000,3140000000000000000,0,454131504000000000
bitcoinjohnny,132306,14143962368000000000,13690000000000000000,0,453962368000000000
ezchinonso,71624,5463454958000000000,5010000000000000000,0,453454958000000000
murphy20555,137806,1592947548999999872,1139999999999999872,0,452947549000000000
gaspardpeduzzi,62530,1423987549000000000,971040000000000000,0,452947549000000000
basharhasan89,131859,3302778412000000000,2850000000000000000,0,452778412000000000
mandelliant,71741,4202609276000000000,3750000000000000000,0,452609276000000000
mi2valley,136684,1592440138999999872,1139999999999999872,0,452440139000000000
yashmannn,137422,2162440139000000000,1710000000000000000,0,452440139000000000
balian007,137796,4442440139000000000,3990000000000000000,0,452440139000000000
chickendrum88,146522,737573003000000000,285302000000000000,0,452271003000000000
jurassicparkabell1835,146424,737573003000000000,285302000000000000,0,452271003000000000
layerstate,88142,3592271003000000000,3140000000000000000,0,452271003000000000
nixsnatchfox44,146410,737573003000000000,285302000000000000,0,452271003000000000
btcsucellus,138372,1592271002999999872,1139999999999999872,0,452271003000000000
stalkerant1,131802,1592101865999999872,1139999999999999872,0,452101866000000000
waleebello,146293,737234730000000000,285302000000000000,0,451932730000000000
parzivalissweet,71246,451932730000000000,0,0,451932730000000000
dragon3766,70971,2951763593000000000,2500000000000000000,0,451763593000000000
motunks,110704,2911425320000000000,2460000000000000000,0,451425320000000000
xh0106,129237,5131425320000000000,4680000000000000000,0,451425320000000000
keksso,143133,2161425320000000000,1710000000000000000,0,451425320000000000
apaulalm,140456,2731256183999999744,2279999999999999744,0,451256184000000000
panatic1328,136375,3591087047000000000,3140000000000000000,0,451087047000000000
hai2021,145256,2160748774000000000,1710000000000000000,0,450748774000000000
8ram,105352,1066041501000000000,615631000000000000,0,450410501000000000
six-days,141261,1590241364999999872,1139999999999999872,0,450241365000000000
bradleypooper,96481,774044365000000000,323803000000000000,0,450241365000000000
pineappler,99405,3690072228000000000,3240000000000000000,0,450072228000000000
curlyti,142259,4730072228000000000,4280000000000000000,0,450072228000000000
ethanzhen,134159,11289903092000000000,10840000000000000000,0,449903092000000000
gchisanbv,145369,8719903092000000000,8270000000000000000,0,449903092000000000
helloxixia,140891,8719903092000000000,8270000000000000000,0,449903092000000000
joze21,143107,2449903092000000000,2000000000000000000,0,449903092000000000
onlyone85,134842,6159903092000000000,5710000000000000000,0,449903092000000000
shoyou9527,131166,8719903092000000000,8270000000000000000,0,449903092000000000
sunnyroger1,141319,4159903092000000000,3710000000000000000,0,449903092000000000
tvist,72229,11839903092000000000,11390000000000000000,0,449903092000000000
verycb,113732,9449903092000000000,9000000000000000000,0,449903092000000000
wzpcoo,142272,2159903092000000000,1710000000000000000,0,449903092000000000
zdfgoogle,132135,13289903092000000000,12840000000000000000,0,449903092000000000
zero-x-seven,91165,1131146092000000000,681243000000000000,0,449903092000000000
timewalker91,113952,1649733955000000000,1200000000000000000,0,449733955000000000
vexterz,96857,1097001682000000000,647606000000000000,0,449395682000000000
baillokb,95139,2439395682000000000,1990000000000000000,0,449395682000000000
big-lgtm,134241,5588550000000000000,5140000000000000000,0,448550000000000000
jason12343,96193,2068550000000000000,1620000000000000000,0,448550000000000000
rstdona,106222,7528380863000000000,7080000000000000000,0,448380863000000000
tovirgle,107035,1988380863000000000,1540000000000000000,0,448380863000000000
coffeefish22,108646,3528380863000000000,3080000000000000000,0,448380863000000000
flippinroo2,121131,1033107454000000000,585234000000000000,0,447873454000000000
tomocean22,78258,1577704316999999872,1129999999999999872,0,447704317000000000
cburgdorf,2410,13547535181000000000,13100000000000000000,0,447535181000000000
francomuniz,135407,3017366044000000000,2570000000000000000,0,447366044000000000
lullis,80028,3467196908000000000,3020000000000000000,0,447196908000000000
cyberjuno,96044,1094802908000000000,647606000000000000,0,447196908000000000
cjayz001,117900,7047027771000000000,6600000000000000000,0,447027771000000000
saxis,14913,3346520362000000000,2900000000000000000,0,446520362000000000
a871244846,141704,4156182089000000000,3710000000000000000,0,446182089000000000
tosunra,108873,3215674679000000000,2770000000000000000,0,445674679000000000
frederikprijck,1664,445674679000000000,0,0,445674679000000000
lukeschwartz5,86348,803818543000000000,358313000000000000,0,445505543000000000
chrisdapp,92695,3435167270000000000,2990000000000000000,0,445167270000000000
ch3131,147821,444490724000000000,0,0,444490724000000000
djokerops,106558,5673983314000000000,5230000000000000000,0,443983314000000000
longbitcoin6688,125214,3373983314000000000,2930000000000000000,0,443983314000000000
nyyanks89,143346,729285314000000000,285302000000000000,0,443983314000000000
ookimaki,111180,1983983314000000000,1540000000000000000,0,443983314000000000
ivo2pac,86511,1873983314000000000,1430000000000000000,0,443983314000000000
rywang-crypto,140323,2723645040999999744,2279999999999999744,0,443645041000000000
bassbauman,80603,2323645041000000000,1880000000000000000,0,443645041000000000
goodnessezeokafor,72503,443475905000000000,0,0,443475905000000000
glcryptonics,78228,443475905000000000,0,0,443475905000000000
kpierce236,71077,443137632000000000,0,0,443137632000000000
qijinzing,135885,5003137631999999488,4559999999999999488,0,443137632000000000
loganrichy,96916,1090405359000000000,647606000000000000,0,442799359000000000
vivatpollk,141809,6152461086000000000,5710000000000000000,0,442461086000000000
corbinferrie,131057,3292461086000000000,2850000000000000000,0,442461086000000000
nicholasday224,147018,4722291949000000000,4280000000000000000,0,442291949000000000
paijo4726,73622,441446267000000000,0,0,441446267000000000
westlakeneverdry,132858,6721446267000000000,6280000000000000000,0,441446267000000000
dru-zod,67600,880205267000000000,438759000000000000,0,441446267000000000
juanes-5,87850,790632130000000000,349355000000000000,0,441277130000000000
animusarya,59167,441107994000000000,0,0,441107994000000000
huangbing26,110080,7830938857000000000,7390000000000000000,0,440938857000000000
tigergibson,137934,3860938857000000000,3420000000000000000,0,440938857000000000
madumas,73217,1254273857000000000,813335000000000000,0,440938857000000000
cryptoserrano,83219,1540600584000000128,1100000000000000128,0,440600584000000000
mercedes423,132781,11570431448000000000,11130000000000000000,0,440431448000000000
ooakosimo,79955,2320262311000000000,1880000000000000000,0,440262311000000000
kevinvitale,78361,1570262310999999872,1129999999999999872,0,440262311000000000
gksl520,128457,8339924038000000000,7900000000000000000,0,439924038000000000
albertocuestacanada,59600,439754902000000000,0,0,439754902000000000
gagnsaini9780,59165,439416629000000000,0,0,439416629000000000
kobyeet,97068,1087022629000000000,647606000000000000,0,439416629000000000
seesemichaelj,380,1224868629000000000,785452000000000000,0,439416629000000000
barderur,87884,1839416629000000000,1400000000000000000,0,439416629000000000
sarahvella,79986,6849247492000000000,6410000000000000000,0,439247492000000000
sexdrugsandzcash,102282,5179247492000000000,4740000000000000000,0,439247492000000000
dijxtra,14570,1018740356000000000,579662000000000000,0,439078356000000000
joystock,109523,2898909219000000000,2460000000000000000,0,438909219000000000
stefneil,108795,9058909218999998976,8619999999999998976,0,438909219000000000
almaroof,127782,10678909219000000000,10240000000000000000,0,438909219000000000
djudjuu,2507,2568740083000000000,2130000000000000000,0,438740083000000000
nicoholo,141412,4428740083000000000,3990000000000000000,0,438740083000000000
bsicoalition,8627,438740083000000000,0,0,438740083000000000
tamaslocher,48147,2588570946000000000,2150000000000000000,0,438570946000000000
elbaratonr,118890,8628570946000000000,8190000000000000000,0,438570946000000000
sastro145,73620,438232673000000000,0,0,438232673000000000
georgetprofit,95996,1408063537000000000,970000000000000000,0,438063537000000000
www5226448,95568,2427725264000000000,1990000000000000000,0,437725264000000000
kilatunzii,109865,9977725264000000000,9540000000000000000,0,437725264000000000
a5983168,136729,2437556127000000000,2000000000000000000,0,437556127000000000
jasonic1976,143456,1867386991000000000,1430000000000000000,0,437386991000000000
sunnymojod,88396,1135928854000000000,698711000000000000,0,437217854000000000
bingo2021911,144982,1867048718000000000,1430000000000000000,0,437048718000000000
parami-pra,103694,9276541308000000000,8840000000000000000,0,436541308000000000
xujiajia330,144579,3576541308000000000,3140000000000000000,0,436541308000000000
invader95,109480,1359649035000000000,923446000000000000,0,436203035000000000
timkonieczny,108872,1976033899000000000,1540000000000000000,0,436033899000000000
noah-amar,60664,946771899000000000,510738000000000000,0,436033899000000000
rosseta-stone,75463,435864762000000000,0,0,435864762000000000
montekengine,87654,1152490762000000000,716626000000000000,0,435864762000000000
edouardlvdl,72608,1655695626000000000,1220000000000000000,0,435695626000000000
criptoglobal21,121776,5995526489000000000,5560000000000000000,0,435526489000000000
markliu1995,112168,4435357353000000000,4000000000000000000,0,435357353000000000
nero2525,76616,435019080000000000,0,0,435019080000000000
banesergue2,146516,720321080000000000,285302000000000000,0,435019080000000000
beecroissant97,146458,719982807000000000,285302000000000000,0,434680807000000000
beforesunsetwind,146503,719982807000000000,285302000000000000,0,434680807000000000
earthsalacia90,146479,719982807000000000,285302000000000000,0,434680807000000000
elhamne,96435,3994680807000000000,3560000000000000000,0,434680807000000000
enchantingplanetar,146456,719982807000000000,285302000000000000,0,434680807000000000
flowerkarate86,146509,719982807000000000,285302000000000000,0,434680807000000000
garlicbreadcheesesticks,146490,719982807000000000,285302000000000000,0,434680807000000000
helmetliquor,146416,719982807000000000,285302000000000000,0,434680807000000000
pietimonfig,146464,719982807000000000,285302000000000000,0,434680807000000000
scarfacebeef25,146471,719982807000000000,285302000000000000,0,434680807000000000
spiritedawaystone,146449,719982807000000000,285302000000000000,0,434680807000000000
starshiplion100,146447,719982807000000000,285302000000000000,0,434680807000000000
thepianistpisces,146442,719982807000000000,285302000000000000,0,434680807000000000
tunepiesquid,146433,719982807000000000,285302000000000000,0,434680807000000000
intelliz,80149,1188527807000000000,753847000000000000,0,434680807000000000
lu-calm,93260,766617670000000000,332106000000000000,0,434511670000000000
xiaodan777,131122,6714511670000000000,6280000000000000000,0,434511670000000000
zachdt,74586,434511670000000000,0,0,434511670000000000
hhh366,114009,9434511670000000000,9000000000000000000,0,434511670000000000
mewwts,43434,4194342534000000000,3760000000000000000,0,434342534000000000
caiiiyua,131393,3284342534000000000,2850000000000000000,0,434342534000000000
crispin-dye,149400,433835124000000000,0,0,433835124000000000
etheoq,109619,5363835124000000000,4930000000000000000,0,433835124000000000
followeex,144540,4423835124000000000,3990000000000000000,0,433835124000000000
gottliebfreudenreich,84154,10723835124000000000,10290000000000000000,0,433835124000000000
hammerrax,126393,5403835124000000000,4970000000000000000,0,433835124000000000
herofang,111017,10903835124000000000,10470000000000000000,0,433835124000000000
laoshou49,113963,7933835124000000000,7500000000000000000,0,433835124000000000
ruowu666,140779,8423835124000000000,7990000000000000000,0,433835124000000000
szjomin,136169,6993835124000000000,6560000000000000000,0,433835124000000000
throberto20,108352,1049466124000000000,615631000000000000,0,433835124000000000
xiaowan-001,149376,433835124000000000,0,0,433835124000000000
xqq13958710752,118236,8623835124000000000,8190000000000000000,0,433835124000000000
xx1413,135635,3283835124000000000,2850000000000000000,0,433835124000000000
azbtc123,108236,2893835124000000000,2460000000000000000,0,433835124000000000
joezippy,88169,782851851000000000,349355000000000000,0,433496851000000000
nerd257,69559,433327715000000000,0,0,433327715000000000
glockz-bit,146514,3853327715000000000,3420000000000000000,0,433327715000000000
princseila,134944,4142820305000000000,3710000000000000000,0,432820305000000000
tino28082000,108688,2282820305000000000,1850000000000000000,0,432820305000000000
paradigm1759,60635,943558305000000000,510738000000000000,0,432820305000000000
str4d,85351,1862651169000000000,1430000000000000000,0,432651169000000000
ankisharmadel,111991,2892312896000000000,2460000000000000000,0,432312896000000000
winnie-cat,149273,432143759000000000,0,0,432143759000000000
trantran9x,149185,431636350000000000,0,0,431636350000000000
joramblings,94678,2421467213000000000,1990000000000000000,0,431467213000000000
pixelmayer,67091,5701298077000000000,5270000000000000000,0,431298077000000000
unicefinnovate,82079,808222077000000000,376924000000000000,0,431298077000000000
brunobar79,15215,2170621531000000000,1740000000000000000,0,430621531000000000
mattk8,97154,5290452394000000000,4860000000000000000,0,430452394000000000
pg2047,140212,2140452394000000000,1710000000000000000,0,430452394000000000
zippoxer,87956,2530452394000000000,2100000000000000000,0,430452394000000000
anonusergitcoin19-v834zersgfms34gcwbwn4cedfqosmqtc,86142,788765394000000000,358313000000000000,0,430452394000000000
kimchi-code,87779,788596258000000000,358313000000000000,0,430283258000000000
alexzielonko,5632,1071724258000000000,641441000000000000,0,430283258000000000
catorpilor,113853,14240114121000000000,13810000000000000000,0,430114121000000000
chadgainor,83608,429944985000000000,0,0,429944985000000000
ethereumjesus,73749,1243279985000000000,813335000000000000,0,429944985000000000
malcolmry00,107108,1045575985000000000,615631000000000000,0,429944985000000000
stegenh,97444,1077550985000000000,647606000000000000,0,429944985000000000
musk121,144541,3569944985000000000,3140000000000000000,0,429944985000000000
shanguangdog,135332,5849437575000000000,5420000000000000000,0,429437575000000000
ronetconsulting,71123,429437575000000000,0,0,429437575000000000
victormalmo,109383,3508930165000000000,3080000000000000000,0,428930165000000000
wkarshat,68028,8768930165000000000,8340000000000000000,0,428930165000000000
13624023941,146905,2138930165000000000,1710000000000000000,0,428930165000000000
qqweid,130315,4418761029000000000,3990000000000000000,0,428761029000000000
xiaobin428,142294,4988591891999999488,4559999999999999488,0,428591892000000000
gnarcard3,121413,1598591892000000000,1170000000000000000,0,428591892000000000
louisdm31,73189,7748422756000000000,7320000000000000000,0,428422756000000000
wewelimo,119054,3358422756000000000,2930000000000000000,0,428422756000000000
ii323,109161,1657577073000000000,1230000000000000000,0,427577073000000000
zc442,143786,5567407937000000000,5140000000000000000,0,427407937000000000
haoboys,138939,5277407937000000000,4850000000000000000,0,427407937000000000
leewinds,139034,5277238800000000000,4850000000000000000,0,427238800000000000
13617499599,108782,2887238800000000000,2460000000000000000,0,427238800000000000
husainkhati,79029,1937069664000000000,1510000000000000000,0,427069664000000000
nasdf,119254,1012303664000000000,585234000000000000,0,427069664000000000
ok91008,135190,3567069664000000000,3140000000000000000,0,427069664000000000
prestwich,72714,2457069663999999744,2029999999999999744,0,427069664000000000
aleksaundr,106189,1042700664000000000,615631000000000000,0,427069664000000000
dark3d,136805,2136731391000000000,1710000000000000000,0,426731391000000000
basaktpl,93551,2086562254000000000,1660000000000000000,0,426562254000000000
adler-graph,118325,7446393118000000000,7020000000000000000,0,426393118000000000
dmamira,77954,9316223981000001024,8890000000000001024,0,426223981000000000
uniswap123,130592,6415716572000000000,5990000000000000000,0,425716572000000000
fishingrice285,146423,711018572000000000,285302000000000000,0,425716572000000000
floralviolin91,146404,710849435000000000,285302000000000000,0,425547435000000000
leafwalkerindia,146411,710849435000000000,285302000000000000,0,425547435000000000
mircookies,146394,710849435000000000,285302000000000000,0,425547435000000000
redwoodvenus,146408,710849435000000000,285302000000000000,0,425547435000000000
easygem23,131479,4135547435000000000,3710000000000000000,0,425547435000000000
a89312105,144062,2705209161999999744,2279999999999999744,0,425209162000000000
sammehta88,17670,3255040026000000000,2830000000000000000,0,425040026000000000
zemse,81216,3444870889000000000,3020000000000000000,0,424870889000000000
jackyo19999,134716,8984870889000000000,8560000000000000000,0,424870889000000000
viaeth,93414,756638616000000000,332106000000000000,0,424532616000000000
thessymehrain,4172,1774025207000000000,1350000000000000000,0,424025207000000000
mosyanikol,126334,1883856070000000000,1460000000000000000,0,423856070000000000
khriwa-khikhi,87716,781999934000000000,358313000000000000,0,423686934000000000
conniedigital,72707,2053517797000000000,1630000000000000000,0,423517797000000000
craig-iam-smith,1427,423348661000000000,0,0,423348661000000000
2727matthieu,143684,2133348661000000000,1710000000000000000,0,423348661000000000
4math2379,77323,422841251000000000,0,0,422841251000000000
9coin-git,148382,422841251000000000,0,0,422841251000000000
abukatov,93055,1087053251000000000,664212000000000000,0,422841251000000000
alexg2021,123264,1008075251000000000,585234000000000000,0,422841251000000000
alexgreen92,67352,422841251000000000,0,0,422841251000000000
almax777,140037,993444251000000000,570603000000000000,0,422841251000000000
altsnake,107064,2272841251000000000,1850000000000000000,0,422841251000000000
andrew111222,139867,1278746251000000000,855905000000000000,0,422841251000000000
andywilfred,149305,422841251000000000,0,0,422841251000000000
arc01e,149612,422841251000000000,0,0,422841251000000000
babiore,146256,1562841250999999872,1139999999999999872,0,422841251000000000
benwalter96,109998,1038472251000000000,615631000000000000,0,422841251000000000
bitcoinpork,110680,2272841251000000000,1850000000000000000,0,422841251000000000
bnjmn-eth,106334,1038472251000000000,615631000000000000,0,422841251000000000
bokswagen777,149071,422841251000000000,0,0,422841251000000000
chuckbarnes16,143834,2132841251000000000,1710000000000000000,0,422841251000000000
chunkyfire-29,109790,1038472251000000000,615631000000000000,0,422841251000000000
cincy80,110998,2572841251000000000,2150000000000000000,0,422841251000000000
clix5cash,140055,993444251000000000,570603000000000000,0,422841251000000000
cmsx,105947,730656251000000000,307815000000000000,0,422841251000000000
cryptomason1,139342,708143251000000000,285302000000000000,0,422841251000000000
cyberpip,100957,1054257251000000000,631416000000000000,0,422841251000000000
esteban89,134129,993444251000000000,570603000000000000,0,422841251000000000
eyooooo,114269,1023081251000000000,600240000000000000,0,422841251000000000
faridrached,57136,14042841251000000000,13620000000000000000,0,422841251000000000
fatimes,66662,872850251000000000,450009000000000000,0,422841251000000000
fiky2067,121143,1008075251000000000,585234000000000000,0,422841251000000000
finbey,94919,2412841251000000000,1990000000000000000,0,422841251000000000
gavin0001,136928,3272841251000000000,2850000000000000000,0,422841251000000000
gfoss,118323,2182841251000000000,1760000000000000000,0,422841251000000000
gitdayou,144909,4412841251000000000,3990000000000000000,0,422841251000000000
hermessimplex,108184,2272841251000000000,1850000000000000000,0,422841251000000000
hovien1991,138617,7842841251000000000,7420000000000000000,0,422841251000000000
jasonkellem,138525,2132841251000000000,1710000000000000000,0,422841251000000000
jasonzhangzj,135380,1562841250999999872,1139999999999999872,0,422841251000000000
jcali17,109663,1038472251000000000,615631000000000000,0,422841251000000000
joenkoo,108415,2272841251000000000,1850000000000000000,0,422841251000000000
kennyrowe,66729,2222841251000000000,1800000000000000000,0,422841251000000000
kirinzhang,135193,2132841251000000000,1710000000000000000,0,422841251000000000
mdsilber,144016,993444251000000000,570603000000000000,0,422841251000000000
mgarciap,15142,1002503251000000000,579662000000000000,0,422841251000000000
mikec,72048,829509251000000000,406668000000000000,0,422841251000000000
misucojocaur,146276,2132841251000000000,1710000000000000000,0,422841251000000000
mkkoll,107529,1962841251000000000,1540000000000000000,0,422841251000000000
mmahmutovic,110199,2272841251000000000,1850000000000000000,0,422841251000000000
mqiancheng,137031,2422841251000000000,2000000000000000000,0,422841251000000000
mwburge,72817,1642841251000000000,1220000000000000000,0,422841251000000000
mxz9102,144870,2132841251000000000,1710000000000000000,0,422841251000000000
nyusternie,107110,1038472251000000000,615631000000000000,0,422841251000000000
pliebert,138177,1852841251000000000,1430000000000000000,0,422841251000000000
pvandenbrink,108150,1652841251000000000,1230000000000000000,0,422841251000000000
randyramig,107766,1038472251000000000,615631000000000000,0,422841251000000000
rasher17,106577,1038472251000000000,615631000000000000,0,422841251000000000
redx,132462,2132841251000000000,1710000000000000000,0,422841251000000000
rosscopaddison,67067,1742841251000000000,1320000000000000000,0,422841251000000000
roxe-chain,135555,2132841251000000000,1710000000000000000,0,422841251000000000
rraina,72097,829509251000000000,406668000000000000,0,422841251000000000
rtalamas,101783,1054257251000000000,631416000000000000,0,422841251000000000
sentilesdal,109675,1038472251000000000,615631000000000000,0,422841251000000000
slavikinvestor,137198,993444251000000000,570603000000000000,0,422841251000000000
sphryus,138582,2132841251000000000,1710000000000000000,0,422841251000000000
stellamitch25,83677,422841251000000000,0,0,422841251000000000
talariganesh,102638,2312841251000000000,1890000000000000000,0,422841251000000000
thomthomsimp,83686,422841251000000000,0,0,422841251000000000
tkitki,109868,2272841251000000000,1850000000000000000,0,422841251000000000
toko926,61500,1422841251000000000,1000000000000000000,0,422841251000000000
tommycrpt,108581,3192841251000000000,2770000000000000000,0,422841251000000000
ulysseus,48022,3642841251000000000,3220000000000000000,0,422841251000000000
usdskate,141082,993444251000000000,570603000000000000,0,422841251000000000
viledrow,107986,730656251000000000,307815000000000000,0,422841251000000000
wang121230,136818,7842841251000000000,7420000000000000000,0,422841251000000000
wangboguo,106528,2272841251000000000,1850000000000000000,0,422841251000000000
xiaohuahua746,146999,7842841251000000000,7420000000000000000,0,422841251000000000
yu-cher,142799,708143251000000000,285302000000000000,0,422841251000000000
zimbabwean-inflation,150188,422841251000000000,0,0,422841251000000000
os994,136492,1562841250999999872,1139999999999999872,0,422841251000000000
r1l4x,117593,1323032115000000000,900360000000000000,0,422672115000000000
walnln848511,142434,2992502978000000000,2570000000000000000,0,422502978000000000
pooyafekri,105621,1038133978000000000,615631000000000000,0,422502978000000000
az326516742,132199,5272333842000000000,4850000000000000000,0,422333842000000000
oddballbutler,16346,1001826705000000000,579662000000000000,0,422164705000000000
yume-rain,104098,2312164705000000000,1890000000000000000,0,422164705000000000
saviorlmm,143822,2992164705000000000,2570000000000000000,0,422164705000000000
zerochl,147300,1561995568999999872,1139999999999999872,0,421995569000000000
3scava1i3r,81886,1175842569000000000,753847000000000000,0,421995569000000000
sergemafia,146822,992429432000000000,570603000000000000,0,421826432000000000
jdirtz,109808,1345272432000000000,923446000000000000,0,421826432000000000
jodie1989,139979,4701657296000000000,4280000000000000000,0,421657296000000000
jonezee1,130641,2421149886000000000,2000000000000000000,0,421149886000000000
kybadger70,73098,1641149886000000000,1220000000000000000,0,421149886000000000
fire81147,136019,25531149886000000000,25110000000000000000,0,421149886000000000
saturnikiru,131792,1276885750000000000,855905000000000000,0,420980750000000000
funam,97352,1068417613000000000,647606000000000000,0,420811613000000000
msanmiguel21,1875,420135067000000000,0,0,420135067000000000
qq86254461,139898,990738067000000000,570603000000000000,0,420135067000000000
luisantoniocrag,105964,1650135067000000000,1230000000000000000,0,420135067000000000
zatoichi0215,139515,2129965931000000000,1710000000000000000,0,419965931000000000
gl0285,111362,8729965931000000000,8310000000000000000,0,419965931000000000
davelk06,134186,2699627657999999744,2279999999999999744,0,419627658000000000
joseph-christopherson,68927,2989458521000000000,2570000000000000000,0,419458521000000000
aldawg77,132639,2129458521000000000,1710000000000000000,0,419458521000000000
lenskuy,71529,419289385000000000,0,0,419289385000000000
bixiangshangwu,136320,4699289385000000000,4280000000000000000,0,419289385000000000
3dw1nm0535,93214,750887975000000000,332106000000000000,0,418781975000000000
abeltedros,11107,1578612839000000000,1160000000000000000,0,418612839000000000
ankiducollection,112004,3498612839000000000,3080000000000000000,0,418612839000000000
shyam1996,63758,3728612839000000000,3310000000000000000,0,418612839000000000
umurb,78375,1928612839000000000,1510000000000000000,0,418612839000000000
vgcif,8542,1638612839000000000,1220000000000000000,0,418612839000000000
xingfly,130505,2128612839000000000,1710000000000000000,0,418612839000000000
ylv-io,72165,1638612839000000000,1220000000000000000,0,418612839000000000
jiuye-2020,130681,989215839000000000,570603000000000000,0,418612839000000000
davibail,76945,418443702000000000,0,0,418443702000000000
toantk12,115727,2818105429000000000,2400000000000000000,0,418105429000000000
bragiang,143573,5268105429000000000,4850000000000000000,0,418105429000000000
gityuperab,131573,8117767156000000000,7700000000000000000,0,417767156000000000
luna-crypto,95927,9157767156000000000,8740000000000000000,0,417767156000000000
pokkits,148014,417767156000000000,0,0,417767156000000000
sa1lqaq,132082,2697767155999999744,2279999999999999744,0,417767156000000000
trading-maniac,148120,417767156000000000,0,0,417767156000000000
yellowcandle,88066,1817767156000000000,1400000000000000000,0,417767156000000000
jshscode,88377,1116478156000000000,698711000000000000,0,417767156000000000
volcanicglass,108994,1033229020000000000,615631000000000000,0,417598020000000000
fina99,92620,3407598020000000000,2990000000000000000,0,417598020000000000
aliceinthisland,109399,1647259747000000000,1230000000000000000,0,417259747000000000
anonusergitcoin5-7vluv7d5uphf9gbceriksp4juqemfnoj,86128,775403610000000000,358313000000000000,0,417090610000000000
viarnes,71400,1666921474000000000,1250000000000000000,0,416921474000000000
leenaduwadi,110534,1646921474000000000,1230000000000000000,0,416921474000000000
rita12361,112307,1340029201000000000,923446000000000000,0,416583201000000000
darkangelhp97,97772,3656583201000000000,3240000000000000000,0,416583201000000000
ceteco,72191,3666244928000000000,3250000000000000000,0,416244928000000000
luisporto55,100067,2036075791000000000,1620000000000000000,0,416075791000000000
alex4477,106470,2266075791000000000,1850000000000000000,0,416075791000000000
